PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:52153,,,PART 41,Active,"Part 41: Regulation No. SR-425C: Certification\, Identification\, And Marking Of Aircraft And Related Products",English,"Air traffic control,Regulations",2020-10-05T20:34:59.892Z,Civil Aeronautics Regulations,English,"Part 41: Regulation No. SR-425C: Certification, Identification, And Marking Of Aircraft And Related Products",,,Civil Aeronautics Board,true,"1961-06-06; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516159,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 41,991",1961-06-06,PDF,,,United States,,2020-10-05T20:21:56.319Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41z11.PDF,441231,urn:sha256:302cd62f0f813841d92e8fdb12dccdb04bd876fcacc5d7d09c17f371c4841baf,1961,,dot:50942,,,,,https://doi.org/10.21949/1516159,991,,,,,,,,,,,CAR41z11.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52937,,,PART 60,Active,Part 60: Amendment 60-4: Air Traffic Rules,English,"Air traffic control,Airspace (Aeronautics)",2020-10-06T16:58:23.833Z,Civil Aeronautics Regulations,English,Part 60: Amendment 60-4: Air Traffic Rules,,,Civil Aeronautics Board,true,"1949-05-05; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516719,1949,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 60,993",1949-05-05,PDF,,,United States,,2020-10-06T15:32:56.034Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR60h4.PDF,357139,urn:sha256:5707043389d6dc8d0b8390efab34bd0de289a1b71c416037c014e9e697befd96,1949,,dot:50942,,,,,https://doi.org/10.21949/1516719,993,,,,,,,,,,,SR60h4.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52179,,,PART 41,Active,Part 41: Amendment 41-33: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States,English,"Air traffic control,Certification",2020-10-05T20:35:03.554Z,Civil Aeronautics Regulations,English,Part 41: Amendment 41-33: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States,,,Civil Aeronautics Board,true,"1960-06-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516136,1960,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 41,991",1960-06-01,PDF,,,United States,,2020-10-05T20:22:29.580Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41z35.PDF,60226,urn:sha256:f75ebdc17573e3aebf91fe51e7cb6f540d885a1a73e78b9c2a33b03d546113fd,1960,,dot:50942,,,,,https://doi.org/10.21949/1516136,991,,,,,,,,,,,CAR41z35.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52530,,,SR's,Active,SR: Regulation No. SR-431: Statehood Status Of Alaska,English,"Air traffic control,Regulations",2020-10-05T20:35:51.849Z,Civil Aeronautics Regulations,English,SR: Regulation No. SR-431: Statehood Status Of Alaska,,,Civil Aeronautics Board,true,"1959-02-13; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517532,1959,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,SR's,991",1959-02-13,PDF,,,United States,,2020-10-05T20:29:36.621Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SN431.PDF,54184,urn:sha256:6264b1f9e687cc6117203133029527f01fca02176b453e6134eeefd597f4d49a,1959,,dot:50942,,,,,https://doi.org/10.21949/1517532,991,,,,,,,,,,,SN431.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53069,,,PART 61,Active,Part 61: Amendment 61-10: Changing Effective Date Of Section 61: 341 Altitude Recording Device,English,"Air traffic control,Flight recorders",2020-10-06T16:58:42.544Z,Civil Aeronautics Regulations,English,Part 61: Amendment 61-10: Changing Effective Date Of Section 61: 341 Altitude Recording Device,,,Civil Aeronautics Board,true,"1943-07-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516846,1943,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Flight recorders,PART 61,993",1943-07-01,PDF,,,United States,,2020-10-06T15:35:40.813Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR61e10.PDF,236495,urn:sha256:b895681a97243f196100f71bc4e9615cbad15ace2541ff43c3edd7049aa8341b,1943,,dot:50942,,,,,https://doi.org/10.21949/1516846,993,,,,,,,,,,,SR61e10.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52731,,,PART 04,Active,"Part 04b: Amendment No. 1 - Regulation SR-425c: Affects Part: 1\, 3\, 4b\, 6\, 7\, 40\, 41\, 42\, 43\, 46: Provisional Certification And Operation Of Aircraft: Extension Of Special Civil Air Regulation",English,"Air traffic control,Regulations",2020-10-06T16:57:56.895Z,Civil Aeronautics Regulations,English,"Part 04b: Amendment No. 1 - Regulation SR-425c: Affects Part: 1, 3, 4b, 6, 7, 40, 41, 42, 43, 46: Provisional Certification And Operation Of Aircraft: Extension Of Special Civil Air Regulation",,,Civil Aeronautics Board,true,"1963-05-17; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515404,1963,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 04,993",1963-05-17,PDF,,,United States,,2020-10-06T15:28:34.896Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR425C1.PDF,277432,urn:sha256:ae000848d2ce36c17d3a004e9b7a98343039c9b7d569e2f205cea75288b5cdb0,1963,,dot:50942,,,,,https://doi.org/10.21949/1515404,993,,,,,,,,,,,SR425C1.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51545,,,PART 14,Active,Part 14: Amendment 14-1: Aircraft Propeller Airworthiness,English,Air traffic control,2020-10-02T17:40:13.297Z,Civil Aeronautics Regulations,English,Part 14: Amendment 14-1: Aircraft Propeller Airworthiness,,,Civil Aeronautics Board,true,"1953-05-16; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515481,1953,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 14,989",1953-05-16,PDF,,,United States,,2020-10-02T17:23:12.494Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C14xx1.PDF,41495,urn:sha256:da6ce4ad08253cd07dcf72d5f106f898130fd1f4010c787df03464e364d60f27,1953,,dot:50942,,,,,https://doi.org/10.21949/1515481,989,,,,,,,,,,,C14xx1.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51554,,,PART 27,Active,Part 27: Amendment 27-1: Reduction Of Required Interval Of Time For Reexamination Of Aircraft Dispatchers,English,"Air traffic control,Certification,Dispatchers",2020-10-02T17:40:12.911Z,Civil Aeronautics Regulations,English,Part 27: Amendment 27-1: Reduction Of Required Interval Of Time For Reexamination Of Aircraft Dispatchers,,,Civil Aeronautics Board,true,"1945-06-05; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515821,1945,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,Dispatchers,PART 27,989",1945-06-05,PDF,,,United States,,2020-10-02T17:23:22.550Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C157.PDF,23819,urn:sha256:c44338cb341e6ee6c56d183c600de8f7f9949378ab7502e3eebb6d096ede5b99,1945,,dot:50942,,,,,https://doi.org/10.21949/1515821,989,,,,,,,,,,,C157.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52601,,,MULTIPLE PARTS,Active,Parts 040 And 61: Regulation No. SR-384: Issuance Of Local Area Air Carrier Operating Certificates For Aircraft Under 12: 500 Pounds Take-Off Weight.,English,"Air traffic control,Regulations",2020-10-06T16:57:39.838Z,Civil Aeronautics Regulations,English,Parts 040 And 61: Regulation No. SR-384: Issuance Of Local Area Air Carrier Operating Certificates For Aircraft Under 12: 500 Pounds Take-Off Weight.,,,Civil Aeronautics Board,true,"1952-08-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517365,1952,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,MULTIPLE PARTS,993",1952-08-01,PDF,,,United States,,2020-10-06T15:25:47.423Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SN76.PDF,129949,urn:sha256:d2e139f1a4c9ea296efa53b9791820ea0dde8b3ad59691c4a70b3e5867869d04,1952,,dot:50942,,,,,https://doi.org/10.21949/1517365,993,,,,,,,,,,,SN76.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51321,,,PART 22,Active,Part 22: Amendment 22-8: Citizenship Requirements For The Issuance Of Lighter Than Air Pilot Certificates,English,"Air traffic control,Airspace (Aeronautics)",2020-10-02T17:39:43.692Z,Civil Aeronautics Regulations,English,Part 22: Amendment 22-8: Citizenship Requirements For The Issuance Of Lighter Than Air Pilot Certificates,,,Civil Aeronautics Board,true,"1953-05-14; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515724,1953,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 22,988",1953-05-14,PDF,,,United States,,2020-10-02T17:04:14.098Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C75.PDF,116455,urn:sha256:37fb8c55db18162313a172a7cdb345a1b6dd94270061123218979fbfddd8c64e,1953,,dot:50942,,,,,https://doi.org/10.21949/1515724,988,,,,,,,,,,,C75.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51231,,,PART 71,Active,Part 71: Airspace Docket No. 63-WA-23: Alteration Of Amendment,English,"Air traffic control,Airspace (Aeronautics)",2020-10-02T17:39:34.342Z,Civil Aeronautics Regulations,English,Part 71: Airspace Docket No. 63-WA-23: Alteration Of Amendment,,,Civil Aeronautics Board,true,"1963-07-19; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516993,1963,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 71,988",1963-07-19,PDF,,,United States,,2020-10-02T17:02:37.137Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C71wa23a.PDF,63003,urn:sha256:90f632b604330f274034bb99c590906d7bfb1fe6ae20d11f2ce5a3395d830302,1963,,dot:50942,,,,,https://doi.org/10.21949/1516993,988,,,,,,,,,,,C71wa23a.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52639,,,PART 190,Active,Part 190: Authorization Of Navigation Of Foreign Civil Aircraft Within The United States,English,"Air traffic control,Regulations,Airworthiness",2020-10-06T16:57:45.679Z,Civil Aeronautics Regulations,English,Part 190: Authorization Of Navigation Of Foreign Civil Aircraft Within The United States,,,Civil Aeronautics Board,true,"1954-04-30; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517237,1954,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,Airworthiness,PART 190,993",1954-04-30,PDF,,,United States,,2020-10-06T15:26:34.791Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR190a.PDF,652386,urn:sha256:10192252164955cb5e780571e8fec137a9d195df499f484c8b4b55b01ffe9fe3,1954,,dot:50942,,,,,https://doi.org/10.21949/1517237,993,,,,,,,,,,,SR190a.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53133,,,MULTIPLE PARTS,Active,"Parts 003\, 4b\, 6\, 7\, 40\, 41\, 42\, 43\, 46\, 47\, 52: Regulation No. 62-22: Altimeter System Requirements",English,"Air traffic control,Regulations",2020-10-06T16:58:50.176Z,Civil Aeronautics Regulations,English,"Parts 003, 4b, 6, 7, 40, 41, 42, 43, 46, 47, 52: Regulation No. 62-22: Altimeter System Requirements",,,Civil Aeronautics Board,true,"1962-04-27; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517448,1962,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,MULTIPLE PARTS,993",1962-04-27,PDF,,,United States,,2020-10-06T15:36:57.738Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR62a22.PDF,489328,urn:sha256:531af2863e8ff06471e95ed5e718327002b2d17f80e5545f8ec1cf5d7a4cef60,1962,,dot:50942,,,,,https://doi.org/10.21949/1517448,993,,,,,,,,,,,SR62a22.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52510,,,MULTIPLE PARTS,Active,"Parts 004a\, 4b\, 40\, 41\, 42: Regulation No. SR-411: Trial Operation Of Transport Category Airplanes In Cargo Service At Increased Zero Fuel And Landing Weights",English,"Air traffic control,Regulations",2020-10-05T20:35:48.343Z,Civil Aeronautics Regulations,English,"Parts 004a, 4b, 40, 41, 42: Regulation No. SR-411: Trial Operation Of Transport Category Airplanes In Cargo Service At Increased Zero Fuel And Landing Weights",,,Civil Aeronautics Board,true,"1955-07-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517375,1955,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,MULTIPLE PARTS,991",1955-07-01,PDF,,,United States,,2020-10-05T20:29:12.736Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SN411.PDF,238889,urn:sha256:a5721a24edebd17168f6d01d2fa2454929eaeb698652370ccf9aeb9d32d0e9ac,1955,,dot:50942,,,,,https://doi.org/10.21949/1517375,991,,,,,,,,,,,SN411.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
